deathRate,medIncome,povertyPercent,MedianAge,AvgHouseholdSize,PercentMarried,PctHS18_24,PctBachDeg18_24,PctUnemployed16_Over,PctPrivateCoverage,PctPublicCoverage,PctMarriedHouseholds,BirthRate
124.8,50169,12.9,34.6,2.99,59.4,32.9,4.1,7.7,63.9,34.3,63.41986917,6.593968853
129.3,42366,14.1,40.3,2.74,67.3,8,0,2.1,68.2,24.7,66.35802469,11.13360324
134.2,59293,12.3,31.8,2.94,54.5,34.2,2.9,6.3,72.9,23.5,56.7665373,7.55683473
173.3,59089,9.5,42.8,2.38,50.3,30.5,9.2,5.8,68.2,39.5,53.44587054,4.669664476
176.1,44674,14.4,46.1,2.25,51.3,38.8,5.5,5.7,61.9,50.6,49.07904835,3.885024281
184.3,45029,13.9,43.1,2.43,49.5,43.2,7.9,7.2,60,46.3,48.8646537,3.307540586
159,61908,11,36.3,2.36,46,15.1,15.9,5,77.7,29.2,46.86919273,4.180500351
171.3,35570,19.6,48.8,2.29,53.9,38.7,9.4,9.4,55.3,51.6,49.83339504,4.942339374
187.8,59184,9.1,39.9,2.57,53.4,39.3,13.7,4.9,67.9,39.1,53.47605031,4.602473498
206.1,60081,9.1,47.1,2.34,59.8,32.5,14.5,7.4,69.9,41.2,58.04384486,3.969883641
173.7,49142,12.6,40.5,2.39,49.1,34.7,11,4.3,63.8,40.3,47.77908805,3.897685749
175.5,53025,12.8,45,2.32,54.4,33.6,7.5,4.5,66.9,42.6,51.98386566,4.652301665
172,42089,16.2,44.8,2.35,51.6,47.6,5.6,5.6,54.6,52.2,49.33928571,4.689807976
178.8,44888,13.5,45.5,2.29,49.4,35.9,11.9,6.6,65.3,44.4,47.86519502,4.093296262
165.8,58673,11,43.2,2.32,49.5,31.2,9,4.8,71.3,37.3,48.4375,2.874885005
183.7,49616,12.9,45.8,2.21,50.7,30.9,8.3,6.8,63.7,45.7,47.13228735,3.546703589
160.4,51513,12.1,46.8,2.25,53.4,40.2,10.8,5.1,66.3,43.9,49.80617783,4.807193498
216.2,38390,19.4,45.3,2.29,52.6,40.4,12.9,6.8,61.8,36.7,47.46794642,4.349749336
143.8,67083,9.1,38.6,2.45,51,29.8,13.8,3.8,81.9,22.4,52.90453762,5.043113678
189.5,45454,15.8,47.2,2.33,54.2,34.5,5.7,5.1,69.6,41.2,51.39359976,8.070065687
216.5,51738,12.9,45.8,2.68,57.5,56.8,5.8,5,68.7,32.8,61.56462585,6.59515296
183.9,43998,13.7,43.6,0.0248,50.1,36.1,8,6.6,68.8,34.5,50.96784514,5.278870946
178.9,44397,15.1,42.3,2.55,54.3,45.2,5.8,6.6,68,35.3,54.81369078,4.406073236
136.5,107143,8.5,33.9,2.24,42.9,18.9,51.8,3.7,85.7,14,37.6164403,5.34181797
167.1,57808,9.8,44.2,2.5,57.3,50,2.8,4.7,74.9,30.9,59.29662522,5.594450511
173,43852,11.5,48.3,2.1,55.1,48.2,0.9,6,74.8,31.5,47.34389562,8.043694141
220.5,42624,14.1,44.8,2.19,53.5,53.4,2,8.7,71.6,34.3,53.59602142,5.213270142
148.7,63646,7.8,46.4,2.55,61.4,30.3,12.1,4.6,82.5,28.2,63.82715093,3.635817308
165.3,37344,21.9,41.7,2.51,38.6,29.6,4.2,10.5,60,40.7,43.12035159,4.689366786
175.8,32083,23.2,45.5,2.37,51.6,39.5,10.4,10.6,51,50.3,51.54628257,6.462372316
191.8,38731,22.8,42.2,0.0268,43.5,47.9,5,11.2,59.7,35.9,50.72282706,3.636938646
160.1,46663,14.5,42.4,2.5,54.6,32.3,11.3,6,70.3,33,54.12785095,4.696595168
201.8,56099,11,39.1,2.48,51.7,41.6,7.8,8.6,70.1,30.2,51.58614403,4.384535624
172.5,38474,17,46.1,2.37,56.5,41.7,3.6,6.7,62.9,38.8,53.30729997,5.65626049
214.2,49768,13.1,48.6,2.47,44.7,41.6,4,8.2,67,36.3,45.2306625,4.814305365
182.2,36339,20.7,44.6,2.57,44.5,55.8,3.3,4.9,56.2,39.2,46.15710354,2.903225806
165,72972,8.3,38.2,2.78,52.6,32,10.4,6.8,79.6,22.4,55.39611463,4.829985959
197.4,70281,8.2,45.7,2.55,50.7,41.3,11.5,6,75.4,25.8,50.21715527,6.678141136
169.4,46551,12.4,47.1,2.35,57.3,63.5,0,4.1,65.8,40.4,50.81300813,6.776556777
187.1,62394,11,38.9,2.83,55.9,49.6,4.3,7.3,72.7,25.8,58.08658795,4.025191676
179.2,41409,19,44.3,2.45,45.8,42.1,9,10.1,57.4,40.2,44.61615155,7.259953162
218.9,32103,21.3,43.4,2.43,55.5,35.4,8.9,8.4,57.7,46.7,53.65028203,6.491885144
185.4,52288,12.1,42.4,2.74,45.1,48.5,4.9,9.7,71.1,31.2,49.82392595,5.697445973
183.4,48277,14.5,44.8,2.53,45.4,40.5,13,8.5,67.2,35.3,46.16805171,1.972920696
126.9,110507,6.7,37.4,2.85,56,22.4,22.2,4.9,81.8,17.1,58.25617107,5.344658861
162.9,89106,7.4,41.5,2.84,57.5,39.1,10.1,5,80.7,21.3,62.43695698,5.083533771
138,43355,14.1,45.2,2.46,58.9,49.3,2.7,5.7,69.8,33.6,59.06553979,4.274857505
176.5,64258,7.9,41.6,2.5,58.6,33.1,6.5,5.2,80,26.3,60.1961379,5.34985643
162,47419,16.3,45,2.36,58.4,36.4,4,6.2,67.4,35,57.66095994,5.965766068
185.3,65485,7.7,40.1,2.72,57.4,35,7.7,5.2,75.7,24.2,60.09506026,5.175688509
189.4,45979,13.5,43.9,2.32,50.7,31.3,4.8,4.8,68.7,33.1,48.40940526,8.255410099
200.4,58900,9.7,43.6,2.57,57.9,40.4,7.4,4.7,76.4,26.8,58.1022409,4.308202154
153.4,86610,7.5,47.2,2.5,62.8,20.9,14.7,5,81.6,27.4,67.68532155,2.75862069
196,31893,19.9,47.6,2.24,55.2,37.2,5,9,56.6,46.3,49.24208977,6.072477963
156.5,61762,9.6,481.2,2.64,59.8,52.3,2.6,7.4,69.7,26.1,58.64154127,3.450671607
174.7,36459,25.1,42.9,2.17,38.4,39,1.4,6.4,65.8,37.8,47.70510614,1.886792453
178.3,39079,18,45.3,2.43,47.8,34.8,7,7.5,59.3,41,46.83916084,5.521048999
163.7,81940,6.1,41.9,2.65,58.9,30.3,9.9,4.4,84.7,22.1,61.85836692,4.125165648
169.1,62446,11,37.9,2.54,46.9,32.3,15.3,6.7,76,24.4,44.87314289,5.200247219
147.7,44490,24.9,31.4,3.19,44.3,30.7,3.3,13,55.9,37.6,50.93372479,6.638754179
190.6,36333,24.3,45.5,2.34,45.4,35.1,3.7,14.6,47.6,50.6,40.38824881,6.718511986
169.9,49995,19.4,37,2.24,43.5,34,1.2,10.9,66.6,38.6,51.50922015,7.549668874
148.4,55686,18.7,35.6,3.02,42.4,27,9.9,10,55,32.9,44.58164997,4.70528099
147.5,43171,22.3,33.5,3.35,47.6,29.8,2.2,7.5,45.8,46.9,56.07405176,6.972732188
135.2,94549,8.8,45.4,2.41,51.8,25.9,13.6,5.7,78.4,28.9,50.02315038,5.448237059
147.6,47781,16.2,50.6,2.29,58.2,28.8,8,11.6,68.6,41.3,55.46630361,9.589041096
167.5,42840,18.8,42.2,2.51,45.1,35.1,3.3,12.2,49.3,49.2,43.24014463,5.383139601
162.9,43818,24.8,30.4,3.32,45.8,29,3.6,16.2,48,44.4,50.89713227,6.393691516
160.8,39172,20.2,47.8,2.32,52.1,37.3,3.4,8.6,50.8,50.3,50.97463284,8.313253012
102.1,59181,11.3,38.5,2.82,42.2,37.1,25,13.4,56.7,29.7,47.18711781,1.991310644
192.7,34971,25.4,38.8,2.61,41.5,43.4,1.8,17.6,52.7,46.6,43.27694643,6.266977105
195.6,34445,21.2,41.3,2.56,47.7,37.1,7.7,9.7,62.3,39,46.83262121,8.330673476
140.8,57428,17,33.5,3.26,46.3,27.3,5.1,8.4,55.6,35.1,51.74558619,5.921976696
170.2,71063,9,40.3,2.74,50.9,30.8,5.7,7.5,71.8,30.4,53.12765184,4.941095375
144.9,57118,11.4,49,2.38,53.6,28.8,5.2,9.8,66.7,39.1,51.86251311,4.079089924
143.8,76061,12.9,37.1,3.04,50.1,27,11.2,7.6,65,27.9,54.60626758,4.827807522
153.4,75689,8.3,41,2.67,55.6,31.2,7.4,8.3,78.2,27.6,56.72986062,4.433234709
167.2,47964,14,51.3,2.26,53,27.4,0,15.2,62.3,44.5,48.99598394,4.06430088
154.6,56877,17.1,34.5,3.24,48.4,36.2,4.7,12.9,56.3,35,53.80374468,5.475268467
168.9,55803,18.1,35.5,2.76,45,29.5,7.2,11.8,63.2,35.2,44.78928273,5.384470827
150.4,68166,14.1,35,3.33,51,38.1,5.1,12.2,64.5,31.2,59.57669496,6.536926148
168,51951,20.4,32.5,3.33,45.4,33.6,6,12.6,54.4,35.7,51.29451023,6.007621442
187.9,39922,17.2,40.5,2.55,57.6,30.6,4.1,7.3,62.6,35.3,54.8502573,3.913308575
157.1,66034,14.7,35.1,2.86,47.2,32.2,9.6,8.7,66.6,28.4,49.61783364,4.953958986
145.1,83788,12.1,38.5,2.32,38.8,18.2,28.7,6.8,72,27.8,33.90671041,3.673722996
168.9,51527,20.7,33.5,3.16,47.9,30.8,5,13.7,57.2,37.7,51.85212235,6.148432798
149.4,61775,14.5,39.3,2.51,48.2,20.1,7.2,6.6,71.9,30.3,50.36688036,4.076692166
140,100806,7.5,39.5,2.85,51.9,25.5,16.2,6.7,76,25.8,53.65425415,5.015576324
142.3,62116,17.4,33.6,2.92,44.9,19.2,9.5,8,63.2,31.9,48.7159544,4.603274095
135,97219,8.5,36.8,2.95,53.2,25.8,16.8,7.7,74.1,24.8,56.30311056,5.541784514
145.4,64257,16.1,37,2.72,44.9,21.9,8.7,7.6,68.3,29.9,47.95784899,4.539151472
192,43661,14.7,42.2,2.54,49.1,27.5,6.3,10.3,56.4,44.8,48.00288288,3.958736974
158,47293,13.8,54.5,2.38,52.4,39.8,0,8,58.8,49,51.91693291,2.073732719
189.1,41940,22.4,36.8,2.56,50.6,37.7,8.1,10.9,65.6,36.7,48.51193606,4.908292431
192.6,38641,21.1,47.8,2.26,52.1,35.9,6,12.7,53.4,50.9,47.95902368,4.740349554
176.7,67106,12.3,37.3,2.89,46.8,32.5,6.5,11.4,69.2,32.4,50.1044481,5.163792425
163.1,66949,11.3,40.8,2.59,47.2,28,6.4,8.1,69.2,32.1,46.97095568,5.065070552
164.9,50917,18.1,33.5,3.08,47.9,37,4,15.2,54.7,39.8,51.06740112,6.025884863
155.1,51827,15.2,35.4,2.95,53,31.9,4.5,13.2,54.5,41.4,53.34461259,6.71564894
174,40782,18.2,40.5,2.63,51.4,45.1,1.8,13.2,53.1,47.8,50.75092811,4.096971483
189.4,34961,19.9,50.3,2.38,53.8,50.1,10.6,9,44.8,49.5,48.08533917,1.470588235
155.2,42360,28.1,30.3,3.36,47.5,33.5,3.3,12,43.1,46.3,52.4099723,6.825864335
159.9,49476,14.3,48.6,2.28,51.8,28.6,3.5,12.9,64,46.2,50.57606289,3.962223187
146.1,74967,11.5,37.1,3.08,50.6,27.4,7.9,8.6,66.8,29.1,55.71050939,5.34009399
217.4,26602,35.2,38.7,2.53,33.4,35.9,3.1,16.4,48.1,50.4,30.98763176,8.433257358
158.9,54509,19.5,30.9,2.77,43.1,23.9,13.3,9,70.5,27.6,46.42554551,4.109357003
182.8,41403,21.6,32.1,2.87,49.5,35.5,5.6,14.8,52.1,44.9,50.52309161,7.98203179
162.4,59316,12.9,33,2.98,49.7,33.5,6.8,7.9,60.7,29.8,50.69974717,6.288469602
165.7,38140,22.5,30.1,2.56,45.1,23.4,6.1,10.4,53.6,44.4,45.68442347,4.898266767
140.1,65359,11.2,36.1,2.63,50.5,31.1,12.3,7.2,70.3,26,49.05771316,5.782071504
105.2,44508,14.7,49.6,2.25,60.6,44.8,2.2,8.2,51.8,42.8,56.39295088,4.115421003
188.6,36294,20,47.6,2.3,57.8,22.6,5.4,4.5,51.2,51.4,52.80612245,5.028735632
176.2,35424,32.3,41.1,2.19,42.6,51.8,1.2,8.3,46.7,54,53.14984709,12.47920133
124.1,71546,13.3,35.8,2.45,47.7,19,15.9,6.1,78.3,21.8,47.57827549,4.171506363
158.4,85885,4,37.5,2.57,58.6,29.7,23,5.5,82.8,19.9,57.20113892,5.099793071
170.6,36241,24,39.3,2.81,53.5,30.6,2.8,7.7,57.7,37.6,55.41918203,6.414172266
140.8,48840,12.4,49.2,2.21,55.5,42.7,4.1,5.9,63,40.7,52.91387313,4.893475366
124.5,52273,13.4,37,2.63,53.7,23.6,10.3,9.3,61,26.3,52.35531629,5.299539171
139.4,69115,8.5,48,2.13,57.4,53.2,0,5.4,76.8,26.8,51.78444812,3.600654664
138.1,33998,22.9,38.4,2.78,56.3,38.1,0.7,9.7,45.9,47.3,54.91858887,7.34055355
116,27882,28.5,49,2.46,48.2,34.4,0,14,41,57.5,44.81811942,7.517482517
110.7,32570,40.5,35.5,3.78,30.9,31.6,5.7,27,44.7,52.9,47.21984602,10.31111111
160.8,48368,14.9,56.4,2.15,64.8,21.3,0,14,51.9,52,58.16633267,5.851979346
163.5,45283,15.6,47.3,2.41,56.3,45,2.6,11.7,53.6,43.9,53.20119423,8.005224855
163.7,54872,15.9,34.1,2.3,39.2,22.4,18.5,6.3,62.1,31.1,33.83092514,5.543167508
122.2,44235,15.4,39.9,2.64,52.7,14,33.3,4.6,59.9,44.8,50.56657224,2.105263158
193.8,54298,14.4,37.9,2.65,51,34.3,8,8.3,74.2,31.3,54.32620153,5.800146592
128.4,107250,3.7,37.6,2.76,65.6,28.8,12.7,4.1,88.9,13.8,66.6645667,4.964771639
80.8,76661,7.8,35.6,2.94,51.4,32.4,13.6,4.4,72.2,15.7,54.29372197,4.860486049
148.3,83603,5.9,45.1,2.82,62.6,32.9,11,6.7,77.9,22.9,68.195319,3.311386522
148.5,59286,12.2,33.6,2.6,53.8,29.8,7.8,8.4,72,29.1,53.08353072,6.187072813
166.2,41385,19.1,43.5,2.21,49.8,38.5,1.5,9.2,58.5,47.6,51.786807,5.417177079
126.4,62529,10.2,35.9,2.72,57.8,33.1,8.1,6.9,58.2,23.3,58.66550286,4.502177282
129.8,64752,7.9,44.7,2.14,54.5,24.3,13.9,4.9,73,22.6,47.82608696,3.787268332
123.2,59379,10.4,42.5,2.69,54.6,38.6,17.7,5.7,64.1,23.6,55.46666667,1.309904153
102.6,48940,14.9,34.3,2.34,43,20.2,13.1,7.8,69.1,22.2,42.22999841,6.455696203
151.5,32750,22,53.5,2.08,48.1,34,0,15,54.3,49,42.32804233,3.911735206
141.7,70687,8.3,40.4,2.44,52.4,28.5,12.1,5.9,77.1,24.2,50.66310141,4.465658687
200.9,42310,13.5,41.2,2.45,55.5,11.6,12.4,2,64.5,35.1,54.88850772,3.095975232
161,46394,14.9,38.9,2.35,54.8,33,6.1,5.9,59.3,35.4,51.68165168,13.23328786
152.5,46765,16,39,2.38,52.5,29.3,8.6,5.7,59.7,28.2,49.25619835,4.060324826
129.3,60658,10.7,38.8,2.38,51,23.4,10.1,5.2,70.6,25,49.65834612,5.222636717
134.1,57659,12.8,35.5,2.47,50.3,21.2,12.4,6.7,75.7,25.5,50.51543096,4.709495456
162.2,39625,17.4,45,2.36,52.2,31.2,0.2,9.2,56.6,43,50.56642636,3.897032535
147.4,41248,18.3,37.8,2.24,41,47.4,1.6,6.3,64.2,43.4,51.28205128,5.208333333
150.7,45439,17.7,37.6,2.61,46.5,33.1,2.9,9,59,37,49.20913884,2.713797035
153.9,50106,15.4,38.4,2.43,51.7,27.9,3.4,8.7,63.2,36.5,49.53981255,7.265243902
201,39904,19,40.8,2.56,50.1,32.2,4.7,9,62.8,38.7,50.28948094,4.287972051
164.1,56193,11.2,37.1,2.6,53.1,52.9,1.7,5.9,64.1,31,51.42398716,6.831648658
147.9,44163,16.3,43.4,2.44,52.4,32.4,2.6,9.5,49.9,40.9,49.39041951,4.020100503
151.4,46336,15.5,44.2,2.4,58.6,40.7,2.7,10.2,54.1,42.8,54.41316794,3.819022136
162,47631,13.4,36.4,2.67,54.7,41.8,2.7,6.2,62.9,36.6,53.60330103,5.340817963
150.9,33043,26,39.7,2.42,50.6,28.2,6.1,10.7,46.5,50.6,49.69144084,4.346733668
106.1,57242,9.6,52.9,2.31,61,37.6,2.4,6.7,69.8,35,56.86868687,2.292993631
137.9,58487,9.4,49.4,2.2,59.2,41.4,13,5.6,71.8,28.1,53.94179533,4.06824147
136,47006,11.5,43.7,2.52,61.4,37.8,3.1,5.3,64.4,38,58.44535359,10.87248322
59.7,73274,7,43.4,2.28,38,20,15.3,7.7,75.1,19.1,35.70673712,5.170657157
173.9,57732,12.4,40.6,2.53,46.5,33.2,10.8,9,70.5,39.1,46.67333242,4.63936694
160,61259,9,45.9,2.79,47.2,25.2,22.5,5.2,70.5,34.8,53.40436158,3.227665706
161.5,70074,10.7,40.6,2.59,48.6,32,13.4,7.7,71.6,37.2,48.51378199,4.825363357
153.9,53953,12,45.1,2.3,47.6,32.2,11.8,6.7,73.6,40.1,44.84802331,3.458753556
180,49072,17.7,38.6,2.57,42.2,30,8.1,10,62.7,46.4,41.87394008,4.653517654
164.4,57737,15,35.9,2.36,39.6,10.7,7.8,7.2,79.7,29.5,44.85169961,2.489937484
159.6,84026,8.9,38.5,2.56,50.2,26.6,22.2,6.1,80.7,27.2,51.20807592,4.75120604
146.9,82596,7.1,39.5,2.62,49.2,22.7,11.7,3,74,32.5,44.94009686,4.179364388
160.9,90039,6.5,40.9,2.58,52.2,26,22.6,6.9,83.6,26.9,52.83939201,4.696647392
176,74576,8.5,42.1,2.71,50.9,34.5,12.7,7.9,76.7,33.4,54.00578752,4.322689366
178.6,54280,21.5,32.2,2.39,30.4,21.2,18.9,8.7,64.8,37.9,28.06061913,4.178438278
171.5,65217,11.5,39.8,2.6,48.3,32.7,13.8,7.8,74.7,34.3,49.56736261,4.642829838
177,36377,17.5,56.6,2.08,60.5,38.1,4.7,12.2,66.6,55.6,55.38892222,2.960526316
154.2,45308,15.5,48.7,2.43,48.2,51.4,0.8,10.8,65.8,43.5,51.75792507,2.429149798
166.7,54232,11.4,40,2.67,58.1,41,4.8,6.1,72,32.5,60.28214738,5.293976097
179.3,38121,16.8,47.1,2.24,53.2,25,3.7,9.3,65.7,43.2,49.22182047,4.633003644
167.7,45743,13,49.5,2.38,60.1,27.6,5.7,9.7,64.6,45.7,58.22066261,3.888098625
202.3,36460,19.9,48.4,2.36,55,50.2,3.7,12,62.9,47.9,53.45121762,5.930470348
182.5,41624,15.8,43.6,2.14,41.1,51,3.7,8.1,69.8,43.2,48.11701412,4.516129032
155.7,57235,10.2,42.6,2.56,59.5,41.4,6.7,7.9,73.7,35.4,59.8441058,6.143948532
182.3,46061,16.8,42.6,2.42,49.6,34.3,7.1,9.7,69.8,39.7,48.20153793,5.244463933
179,48846,11.8,48.4,2.37,53.7,38.9,2.6,8.4,68.1,42.1,52.33217993,4.021937843
179,44145,17.7,41.4,2.46,50.1,33.2,6.9,9.4,64.9,38.4,48.44605751,5.359859567
170.7,46371,15.2,40.6,2.58,51.4,38,6.2,7,66.6,36.7,53.74485083,6.000674233
187.7,45916,15.4,40.1,2.48,46.5,35.3,6.7,10,66.5,39.2,44.34058657,4.992021883
181.6,48030,14.8,44.1,2.56,54.2,27.5,3.4,9.7,65.5,38,54.30575593,5.517112399
167.7,47991,12.6,46.7,2.39,56.1,40.9,5.8,7.8,71.3,37.9,53.80767093,4.386136675
184.5,41930,16.1,49.1,2.26,58.2,46.3,2.7,13.9,60.2,48.2,54.62888711,3.917098446
169.7,51175,11.3,45.2,2.36,57.4,43,4.9,5.7,67.4,38,53.45761431,3.697661773
157,58419,8.9,42.9,2.43,58.7,50.1,5.3,4.7,76.2,31.4,56.25967592,5.031948882
195.8,39408,15.6,52.4,1.99,58.1,27.7,1.6,7,65.3,46.7,50.13745704,4.091341579
173,47985,14,42.2,2.42,50.7,51.8,2.7,5.6,66.2,39.2,50.52763819,5.77755154
164,56365,10.6,39.1,2.49,53.8,33.8,7.5,5.5,77.2,30.3,54.73421158,4.73206677
174,45158,13.1,44.4,2.48,48.5,43,7.4,7.1,66,42.7,49.77964744,4.951690821
188.1,53945,15.4,37.4,2.62,47.6,40.2,7.2,9.7,69.8,32,47.54051019,4.702469467
126.7,56160,8.9,43.5,2.49,57.7,32,8,4.7,78.6,31.6,57.66773163,4.802328402
160,49790,12.6,35.4,2.41,47.2,26.7,8.4,5.4,76.9,28.6,47.7074118,4.937288473
166,52260,11.7,41.4,2.51,57.4,33.3,2.8,3.6,71.8,31,56.4098706,5.702647658
165.9,40968,15.9,47.2,2.21,54.5,48.6,5.3,8.2,63.2,43.4,49.67290256,7.291666667
184.4,48881,10.9,46.1,2.22,57.2,41.6,5,6.1,74.7,36.1,53.43425397,3.410283316
165.9,48430,10.8,44.2,2.34,55.7,37.7,9.4,5.7,75.2,34,53.3734194,5.10901206
153.9,54400,9.9,40.6,2.48,55.8,38.7,7.9,5.7,75.6,30.5,54.18585648,5.823165636
182.8,43701,13.4,47.2,2.2,54.6,34.6,3.2,7.5,69.6,41.6,49.59331841,4.527363184
217.8,43661,13,48.6,2.36,55.8,54.3,4,7.6,68.8,42.5,53.1743525,7.254261879
228.8,36774,29.1,31.6,3.48,37.2,63.9,0,14.8,33.9,45.2,40.11119936,10.89005236
189.9,42946,22,34.2,2.44,38.1,27.8,10.4,9.3,60.2,38.5,35.13170821,4.989477448
179.8,52978,14.4,39.3,2.49,53.4,46.9,4.9,6.5,69.4,34.7,51.05653591,9.392150771
184.3,52776,10.5,45.4,2.4,59.9,44.5,6.2,5.5,73.1,32.8,58.53674286,5.631220534
185.3,49040,12.6,49.9,2.33,56.8,45.1,5.8,6.3,71.8,41.2,55.73650625,4.641415709
153.4,59377,10,37.8,2.51,55,32.5,8.7,3.9,78.5,25.5,53.90397844,4.723966632
161.9,77364,5,43.8,2.5,60.5,28.5,15.9,4.5,85.2,24.4,60.59983209,4.880531448
163.1,53828,12.1,45.2,2.45,59.5,40.5,6.9,4.6,70.5,34.7,58.93703453,6.083916084
149.8,68471,10.8,35.9,2.51,51.5,18.6,5.8,3.6,79.4,23.5,55.33372867,4.109589041
168.1,52411,11.2,44.1,2.39,57.4,43.7,6.1,6.8,69.5,36.1,54.76825609,5.534351145
155.1,52075,15.4,36.2,2.41,49.6,23.9,7.4,7.2,78.7,28.2,51.06597522,4.146396651
170.1,42659,13,50.5,2.03,60.4,56.2,2.2,4.6,67.5,44.8,51.85074627,6.227254347
166.8,54782,13.1,39.7,2.53,50,37.6,5.5,8.4,70.8,32.8,49.61094928,5.596635235
168.7,44026,13.5,44.1,2.29,59,37.5,3.8,4.8,68.9,38.6,54.56472771,7.105568445
186.8,51237,14.9,38.9,2.47,50.2,42.1,5.8,8.5,69.7,35.4,47.85966011,6.125337107
195.2,39999,16.9,47.5,2.27,55.5,42,3.5,5.9,60.6,46.4,50.79339638,4.399845619
163.8,75920,4.9,37.6,2.63,59.5,31.7,14,4.6,81.8,23,60.15588897,6.401613935
176.8,50243,11.9,40.9,2.45,53.8,37.1,9.3,5.5,71.9,34.4,52.09427184,4.992503748
208.5,40701,17,49.3,2.19,57,36.5,4,9.8,57.9,48.4,51.33849708,4.272316777
168,47841,11.2,44.3,2.41,55.5,47,3.6,5.4,68.9,35.5,53.8656602,4.11444786
166.9,55335,9.1,41.3,2.4,55.6,37,9.6,5.8,76.8,30.2,53.57915248,5.012640228
131.8,48683,11.7,43.1,2.32,58.7,41.1,4.8,5.5,69.4,35.7,53.72316126,6.550868486
161.1,50266,12.2,40.7,2.45,54.8,38.2,8.6,3.6,74.6,30.7,52.56866734,4.872575733
168,46943,18,42.3,2.54,58.6,40.4,2.2,4,63.6,33.2,56.98248001,7.467204844
177,41211,14.8,52.6,1.99,59.8,28.3,6.8,8,65.6,50.4,50.64813075,4.69334869
185.6,52852,13.7,38.9,2.53,51.5,31,6.1,7.2,73.3,30.9,51.75544794,4.797917183
209.5,42079,13.4,49.2,2.16,59.3,51.1,6.3,6.6,64.8,45.3,53.25584652,5.452638937
153,69346,5.9,42.1,0.0249,60.5,36.9,8.3,4.5,82.8,25.2,59.83515133,5.225693273
155.3,76584,5.8,42.8,2.51,59.7,29.4,15.1,4.2,84.6,23.7,60.15575098,4.334726295
189.4,52850,10.4,44.4,2.35,55.5,47.1,5.2,5.7,73.5,33.4,53.3624373,5.973097545
181.1,46835,13.9,47.9,2.39,56,39.1,4.2,7.2,67,41.8,56.31128083,4.379909545
172.9,52711,12.1,37.7,2.33,48.7,28.2,7.1,4.7,76.3,29.3,47.64356895,4.928895838
156.6,51003,11.3,43.4,2.3,55.3,39.4,10.1,6.6,72.8,37.5,51.03572217,4.989577905
128.4,42838,24,26.6,2.26,39.8,14.7,9.9,4.7,79.8,19,39.24786107,4.074920055
159.8,50437,10.7,41.2,2.59,56.2,37.4,0.1,4.4,65.3,32.3,56.44622578,6.672369547
215.9,79358,7.1,32.7,2.71,56.6,37.6,5.8,4,77,16.1,56.15648201,5.19665272
151.5,58225,12.3,39,2.44,53.2,41.6,6.6,4.3,71.2,27.1,51.06417813,5.625
196.6,63166,9.3,40.3,2.47,58.9,48.4,3.7,5.1,74.1,28.8,56.42064471,9.966777409
152.2,59701,8.4,43.4,2.43,67.4,41.2,0.8,4.1,73.1,29.5,64.13116971,5.333333333
169,48624,14,38.2,2.61,49.6,31.2,4.4,7.8,59,34,49.50424005,6.7516967
159.5,45721,14.3,42.9,2.35,52.9,39.2,1.8,6.8,67.1,37.8,52.80460624,7.372914241
163,44427,10.9,49.6,2.15,55.9,7.1,4.5,3.3,65.1,40.7,48.76260312,11.20381406
147.8,51434,9.7,44.6,2.34,54.1,44.1,3.4,3.6,76.9,30.5,48.39682105,6.819672131
156.1,57192,10.8,36.7,2.51,53.3,36,6.4,5,74.6,27.8,51.75899609,5.053669323
143.3,63575,9,38.1,2.68,61.4,55.2,5.1,6.4,77.6,24.9,61.14462263,6.394269037
168.2,57427,10.4,36,2.44,50.6,33,5.4,5.1,69.6,26.8,47.12271638,5.340540541
180.6,45251,14.7,43,2.15,55.4,40,3,1.6,67.9,34.7,52.15311005,6.042296073
152,55354,10.8,43.6,2.38,56.3,29.1,5.3,3.8,71.4,30.5,54.58467264,5.701401192
141.5,49713,13,47.9,2.3,55,52.4,0,2.4,62.6,37,48.43001597,9.708737864
168.7,54716,9.9,42.2,2.28,56.9,37.1,7.2,3.4,73.9,29.3,53.28351089,4.312372589
126.9,77222,6.8,38.1,2.74,62.1,21.3,6.6,5.4,76.1,18.2,64.53215567,5.14813016
141.1,72604,9.8,33.6,2.64,55.2,35.5,4,5.4,74.2,21.9,54.38575454,8.929775551
136.9,75348,7.7,38,2.63,47.7,25.2,26.7,2.6,77,14.4,50.5801881,1.745232098
132.8,56800,10,34.6,2.76,56.5,38.6,0.4,4.4,71,24.4,57.45134631,6.918371652
182.3,50802,12.6,43.4,2.34,56,52.3,0.2,6.8,66.8,32.2,51.70842825,5.37037037
182.6,55520,13.2,42.1,2.27,58,46.1,4.6,5.2,73.4,29.4,52.34427328,17.40104556
157,36544,20.5,43.2,2.36,60.2,38.6,2.8,8.9,58.5,36.6,54.99848071,7.715311005
210.5,44811,17,36.4,3.02,51.3,46.7,2.6,9,56.2,35.7,56.87324321,3.008098727
171.2,39615,23.6,36.9,2.59,43.8,39.9,1.8,12.6,54.9,39.2,52.53588517,6.247604446
225.1,33650,24.8,40.4,2.86,39.3,31.5,0.4,9.4,55.3,44,42.92636963,1.946661476
179.8,46288,19.8,41.8,2.43,50.9,29.9,5.2,10.1,56.9,36.7,47.7758055,4.851190476
